Time	SizeNorm	NN	MaxRgMorm	MaxRg	EffPhi
54.1666666667	0.0022714887	1.6424173891	0.2151567689	43.4616673102	0.1142329788
54.3333333333	0.0020960405	1.6353577266	0.2216558161	44.7744748502	0.1073792496
54.5	0.0023305208	1.6586233172	0.2187094164	44.1793021148	0.1104632142
54.6666666667	0.0026226939	1.6451694487	0.2157044463	43.5722981625	0.1154613101
54.8333333333	0.0022291995	1.6577715948	0.1981421861	40.0247215953	0.1109829716
55	0.0024022585	1.6402076212	0.2242917705	45.3069376506	0.1104579945
55.1666666667	0.0024186685	1.6287955466	0.2267820751	45.8099791774	0.1110210708
55.3333333333	0.0023666079	1.6536708861	0.1967491722	39.7433327765	0.1198485088
55.5	0.0023834652	1.6486452105	0.2181640612	44.0691403657	0.1168381182
55.6666666667	0.0024869162	1.6750728678	0.2247759704	45.4047460126	0.1170422681
55.8333333333	0.0024442507	1.6549987409	0.2536845829	51.2442857405	0.1147669506
56	0.0021833955	1.6332153691	0.191969693	38.7778779841	0.1127333483
56.1666666667	0.0023839848	1.6517362859	0.2193860444	44.3159809605	0.1143866674
56.3333333333	0.0022872113	1.6683964055	0.1944047284	39.2697551294	0.1138667926
56.5	0.002487319	1.6463120477	0.2221647027	44.8772699532	0.113144319
56.6666666667	0.002162313	1.6374031254	0.2029728384	41.0005133563	0.1139908819
56.8333333333	0.0025086345	1.6467743988	0.2807631561	56.7141575292	0.1229537275
57	0.0025009174	1.6311173255	0.2439748954	49.2829288783	0.1191467611
57.1666666667	0.0023480265	1.6629700446	0.2662935919	53.7913055713	0.1190118148
57.3333333333	0.0022547735	1.660766586	0.1994196492	40.2827691483	0.110413262
57.5	0.0022849564	1.6563809524	0.207558228	41.9267620561	0.1158359849
57.6666666667	0.0025452679	1.6591803071	0.2475615002	50.007423036	0.1205882698
57.8333333333	0.0023575933	1.6600710299	0.2267551211	45.8045344685	0.1135414373
58	0.0025260974	1.6654369673	0.231365532	46.7358374654	0.1122157545
58.1666666667	0.0026019235	1.656840514	0.2676252731	54.0603051694	0.1182746884
58.3333333333	0.0020936501	1.6333123028	0.175301708	35.4109450258	0.1091345095
60.1333333333	0.002095825	1.6212402525	0.2094301961	42.3048996044	0.1082231097
60.6333333333	0.0021573006	1.708526753	0.2452354776	49.5375664828	0.1143656898
61.1333333333	0.002205823	1.6988143259	0.2099810077	42.4161635623	0.1203976739
61.6333333333	0.0022651382	1.7065270336	0.2331178375	47.0898031759	0.1190345521
62.1333333333	0.0023359948	1.7059980334	0.2221901594	44.8824121889	0.1211748608
62.6333333333	0.0021686476	1.7157881864	0.2312063823	46.7036892291	0.1169941323
63.1333333333	0.002517295	1.6983872953	0.2343117397	47.3309714248	0.1218763065
63.6333333333	0.0023479466	1.7117936118	0.213307922	43.0882002443	0.1182795709
64.1333333333	0.0021776858	1.7220661863	0.2296685351	46.3930440945	0.1118361197
64.6333333333	0.0022701946	1.7234016444	0.2255144763	45.5539242172	0.1195874714
65.1333333333	0.0024739929	1.7070506455	0.2244638456	45.3416968143	0.1192759455
65.6333333333	0.0022368775	1.6901269567	0.2571105082	51.9363226466	0.1137720916
66.1333333333	0.0021751304	1.67240312	0.2286251775	46.1822858479	0.1070315436
66.6333333333	0.0022368153	1.6712124969	0.2081520184	42.0467077223	0.1049607512
67.1333333333	0.0021247836	1.6736256949	0.2054521962	41.501343637	0.1115999516
67.6333333333	0.0022871993	1.6429540131	0.225516968	45.554427541	0.1121358406
68.1333333333	0.0021089038	1.6374196738	0.2070342739	41.8209233269	0.1058414698
68.6333333333	0.0023887367	1.613842898	0.2377869122	48.0329562691	0.1157088707
69.1333333333	0.002532803	1.6230340557	0.2504168256	50.584198776	0.1145113766
69.6333333333	0.0022783324	1.6212749906	0.2394570137	48.3703167675	0.1080780324
70.1333333333	0.0023888345	1.6291556894	0.2683921613	54.2152165765	0.1084674361
70.6333333333	0.002147118	1.6050715541	0.2351870658	47.5077872929	0.1088377062
71.1333333333	0.0024131607	1.6265226673	0.2400627102	48.492667461	0.1162446774
71.6333333333	0.0022487674	1.6274386407	0.2240607516	45.2602718213	0.1107302146
72.1333333333	0.002342446	1.6486317631	0.2568619687	51.8861176717	0.1092973392
72.6333333333	0.0025437877	1.6446010571	0.2706885844	54.6790940399	0.1097239392
73.1333333333	0.0023633061	1.6706827309	0.2916805432	58.9194697208	0.114397626
73.6333333333	0.0023931981	1.6342048756	0.266318078	53.7962517481	0.1127584461
74.1333333333	0.0024960325	1.6401314127	0.2387779737	48.2331506958	0.1087299731
74.6333333333	0.0021991275	1.6344468436	0.2537773163	51.2630178868	0.1095733145
75.1333333333	0.002208976	1.6358102967	0.2502597553	50.5524705683	0.1117020787
75.6333333333	0.0020675361	1.649029311	0.1915585699	38.6948311129	0.1124472814
76.1333333333	0.0023986546	1.6772239748	0.2578874363	52.0932621403	0.1194395113
76.6333333333	0.0023183926	1.6737624386	0.2135379281	43.134661467	0.1119816116
77.1333333333	0.0020599929	1.6704204204	0.1863156418	37.6357596452	0.1040461696
77.6333333333	0.0022180626	1.675912044	0.2029573441	40.9973835153	0.1119943596
78.1333333333	0.0020773449	1.6515854117	0.2322584477	46.9162064431	0.1125982654
78.6333333333	0.002184141	1.6348463775	0.2236939846	45.1861848963	0.1109560173
79.1333333333	0.002534607	1.624480544	0.287006869	57.9753875428	0.1135702564
79.6333333333	0.0019370677	1.6230856854	0.2249527043	45.4404462653	0.1034985571
80.1333333333	0.0021519147	1.6213137578	0.2065373445	41.7205435866	0.1044103035
80.6333333333	0.0021032935	1.6548069644	0.2006477383	40.530843135	0.1084676107
81.1333333333	0.0020912651	1.6350752879	0.234950581	47.4600173594	0.112642113
81.6333333333	0.0018933896	1.6383464367	0.183156963	36.9977065272	0.1024886372
82.1333333333	0.001876914	1.6241917079	0.2029005637	40.9859138658	0.1126776652
82.6333333333	0.0020830001	1.644262714	0.193105196	39.007249582	0.109056619
83.1333333333	0.0020202193	1.6349246873	0.2338744102	47.2426308558	0.1077758906
83.6333333333	0.0022687085	1.6760886173	0.2146406308	43.3574074281	0.1128701113
84.1333333333	0.0019686265	1.6288024644	0.1967419996	39.7418839293	0.104950901
84.6333333333	0.0023618065	1.6593548387	0.2794818026	56.4553241313	0.1139111544
85.1333333333	0.0020482582	1.6592840587	0.2145568379	43.3404812567	0.1046692866
85.6333333333	0.0020404212	1.6810963115	0.185702236	37.5118516737	0.1077181713
86.1333333333	0.0019145934	1.6626257416	0.2048297491	41.3756093152	0.1037105721
86.6333333333	0.0020044885	1.6838292367	0.2409578346	48.6734825866	0.1001845519
87.1333333333	0.0019927891	1.6806635562	0.1878105534	37.9377317859	0.1029901958
87.6333333333	0.0019405014	1.6904266389	0.1919707591	38.7780933447	0.1022882588
88.1333333333	0.0018176974	1.6461858891	0.1965668899	39.7065117688	0.0993773583
88.6333333333	0.0020359763	1.6922677737	0.2204148197	44.5237935698	0.1026370502
89.1333333333	0.0022587914	1.6680046614	0.2234814769	45.1432583284	0.1063696959
89.6333333333	0.0019280499	1.675668691	0.2152561875	43.4817498686	0.1025909038
90.1333333333	0.0020462526	1.6963799144	0.1887092386	38.1192662037	0.1077426808
90.6333333333	0.0021150698	1.7094149554	0.2180963675	44.0554662429	0.1093621606
91.1333333333	0.0024883339	1.693466684	0.3127937486	63.1843372149	0.1214130937
91.6333333333	0.0023841668	1.7100507086	0.2429302332	49.0719071158	0.1167203005
92.1333333333	0.002262479	1.7386687387	0.2274868491	45.9523435121	0.1090290566
92.6333333333	0.0022184936	1.7315331689	0.2237845876	45.2044866903	0.1116041701
93.1333333333	0.0021858287	1.7265980992	0.2648508769	53.4998771247	0.1127103153
93.6333333333	0.0023094875	1.7282594481	0.219897584	44.4193119758	0.1072666747
94.1333333333	0.0021783589	1.708127759	0.2061967387	41.6517412148	0.1023986496
94.6333333333	0.0026773851	1.7175770127	0.2828035279	57.1263126304	0.124089952
95.1333333333	0.0023178174	1.706938881	0.2628125922	53.0881436341	0.1138063356
95.6333333333	0.0022464635	1.7237252862	0.2198193534	44.403509396	0.1075639541
96.1333333333	0.0021640121	1.7161707633	0.2143414564	43.2969742026	0.1073523031
96.6333333333	0.0023623128	1.7484686563	0.2124428882	42.9134634158	0.1094631555
97.1333333333	0.002452558	1.7674600078	0.2589993399	52.3178666666	0.1119048686
97.6333333333	0.002771662	1.7623840021	0.2737514851	55.2977999954	0.1189134112
98.1333333333	0.0024508022	1.7455019557	0.2262464533	45.7017835656	0.1197189637
98.6333333333	0.0022866973	1.7468054275	0.2278643481	46.0285983135	0.1076536224
99.1333333333	0.0022436521	1.7388568432	0.2289891691	46.2558121514	0.1045984765
99.6333333333	0.0025956072	1.7217391304	0.2630325941	53.1325839993	0.1157969789
100.1333333333	0.0024389543	1.7557894737	0.2186723217	44.1718089843	0.1046568502
100.6333333333	0.0024834484	1.7503605612	0.2606559694	52.6525058258	0.1092031336
101.1333333333	0.0022780022	1.7767283222	0.211881601	42.8000834033	0.1024412365
101.6333333333	0.002565352	1.7643053555	0.2077132995	41.9580865069	0.1102232689
102.1333333333	0.0022754553	1.784861603	0.2144126021	43.3113456186	0.1059531599
102.6333333333	0.0025608738	1.7755558479	0.230255305	46.5115716046	0.1057920703
103.1333333333	0.002857347	1.8130914826	0.2379452551	48.0649415219	0.1205057189
103.6333333333	0.0026228197	1.8027948283	0.2251307515	45.4764118083	0.107098924
104.1333333333	0.0027965569	1.7709239489	0.2649180487	53.5134458282	0.1124938436
104.6333333333	0.0025719592	1.786163522	0.2117955568	42.782702475	0.1057843373
105.1333333333	0.0025843182	1.8148829871	0.1993849275	40.2757553592	0.1105616278
105.6333333333	0.002808467	1.8357142857	0.2126975496	42.9649050144	0.1139584143
106.1333333333	0.0027999347	1.8341244726	0.2232093418	45.0882870468	0.1115028808
106.6333333333	0.0027675247	1.8484768908	0.2240549913	45.2591082413	0.1061282034
107.1333333333	0.0026979522	1.8289404323	0.1998530727	40.3703206805	0.1031421749
107.6333333333	0.0030171528	1.868848133	0.2357595149	47.6234220014	0.1088980829
108.1333333333	0.0028193192	1.8761642398	0.1940895855	39.2060962773	0.1024553989
108.6333333333	0.002880137	1.8633474576	0.1955567108	39.5024555754	0.1057405458
109.1333333333	0.0034083427	1.8541942313	0.2861784603	57.808048984	0.1167124396
109.6333333333	0.0032230475	1.8963633942	0.2102030585	42.4610178094	0.1044294894
110.1333333333	0.0040068292	1.8518518519	0.3269835706	66.0506812706	0.1220816373
110.6333333333	0.0036405249	1.9132280748	0.291137171	58.8097085421	0.1145533308
111.1333333333	0.0033644128	1.9244878833	0.2004479292	40.4904817062	0.1079264987
111.6333333333	0.0033903934	1.9498793889	0.2068973793	41.7932706144	0.1103868259
112.1333333333	0.003235145	1.9151271754	0.1927157538	38.9285822678	0.103288426
112.6333333333	0.0033096331	1.9608526612	0.2057092522	41.5532689454	0.1053700195
113.1333333333	0.0034613088	1.936227224	0.1993701067	40.2727615458	0.1057497885
113.6333333333	0.0035895918	1.9401617251	0.2339031747	47.2484412926	0.1050280678
114.1333333333	0.0035620786	1.9237631792	0.2231529209	45.076890025	0.1023594627
114.6333333333	0.0032860837	1.9629380959	0.205078114	41.4257790292	0.1000399897
115.1333333333	0.003932485	1.9535383376	0.2316470481	46.7927037141	0.1127773078
115.6333333333	0.0034720738	1.9137604758	0.2004781335	40.4965829695	0.1013037989
116.1333333333	0.0036794549	1.8991733297	0.2598811382	52.4959899135	0.1047824106
116.6333333333	0.0036471147	1.8889189189	0.2348980331	47.4494026793	0.1037102562
117.1333333333	0.0035195313	1.9354665233	0.2331982796	47.106052485	0.1036942114
117.6333333333	0.0034316353	1.931286352	0.1924028361	38.8653728925	0.0989481252
118.1333333333	0.0038376312	1.9935362241	0.2640450229	53.3370946352	0.112408749
118.6333333333	0.0036854072	1.9870305323	0.2159217622	43.6161959572	0.1053874224
119.1333333333	0.003743343	1.9482665222	0.1982980475	40.0562056011	0.1054550379
119.6333333333	0.0041865403	1.9911326078	0.2666028717	53.8537800908	0.1114359455
120.1333333333	0.0042144456	1.9365646025	0.2627032911	53.0660648089	0.1063793496
120.6333333333	0.003947902	1.9697300245	0.2402323031	48.5269252301	0.1035470098
121.1333333333	0.004145572	1.9581280788	0.2510744566	50.7170402319	0.1078133243
121.6333333333	0.0035501002	1.9625529589	0.2136433292	43.1559524912	0.1020092466
122.1333333333	0.0041674032	1.9655267512	0.2946631935	59.5219650854	0.1098094157
122.6333333333	0.0039233937	1.9653988741	0.2243212568	45.3128938722	0.1057541629
123.1333333333	0.0034579568	1.9529669128	0.1916551189	38.7143340119	0.0980098509
123.6333333333	0.0037572026	1.9595352016	0.2281599597	46.088311859	0.0999393185
124.1333333333	0.0042700129	1.9677066229	0.2667194776	53.8773344789	0.1045082054
124.6333333333	0.0044609656	1.9572016461	0.2365792081	47.7890000449	0.0992937222
125.1333333333	0.0039186992	1.9614227086	0.2067011575	41.7536338087	0.0966838848
125.6333333333	0.0039454312	1.9824489236	0.1994814072	40.2952442532	0.0944281592
126.1333333333	0.0040844826	1.9920351552	0.2100196612	42.4239715605	0.1024220519
126.6333333333	0.0040808299	1.9936516699	0.2137342221	43.1743128643	0.0962840329
127.1333333333	0.0037272999	2.0189378345	0.1931668445	39.0197025941	0.09530491
127.6333333333	0.0037950182	2.0428413488	0.1921264413	38.8095411479	0.0944355424
128.1333333333	0.0040150214	2.0224594482	0.1905614302	38.4934089023	0.0936316392
128.6333333333	0.0040432334	2.0263925545	0.1842848684	37.2255434195	0.0925961786
129.1333333333	0.0042853157	2.0611450806	0.2011811994	40.6386022692	0.0942980937
129.6333333333	0.0042656149	2.033931303	0.1967159573	39.7366233753	0.0928022746
130.1333333333	0.0046746509	2.081130228	0.2360050927	47.6730287331	0.0952414153
130.6333333333	0.0046784475	2.0676503341	0.2517197453	50.8473885454	0.0948744293
131.1333333333	0.0041980199	2.1155988858	0.1810775419	36.5776634673	0.0920187208
131.6333333333	0.0043264882	2.1263598326	0.2068466902	41.7830314186	0.0924400021
132.1333333333	0.004281217	2.1224147568	0.2019003159	40.7838638146	0.0947521782
132.6333333333	0.004442755	2.138228341	0.2058516858	41.5820405268	0.0979828517
133.1333333333	0.0043450871	2.0704697987	0.213560592	43.1392395784	0.0950345983
133.6333333333	0.0047815597	2.150140056	0.2268386633	45.8214099917	0.0957307803
134.1333333333	0.0046768904	2.1658333333	0.2084762862	42.1122098083	0.0995090493
134.6333333333	0.0047882469	2.1669449082	0.2427213142	49.0297054654	0.1029284089
135.1333333333	0.0050840624	2.1549805231	0.2802148961	56.6034090087	0.1074795763
135.6333333333	0.0045278705	2.1698324022	0.2084630965	42.1095454865	0.094938462
136.1333333333	0.0045160234	2.2111714723	0.2012990927	40.6624167153	0.0947642926
136.6333333333	0.0043214541	2.1708683473	0.1830054581	36.9671025336	0.0912503904
137.1333333333	0.0043435792	2.2053082432	0.1880654694	37.9892248146	0.0926454673
137.6333333333	0.0048116509	2.1865051416	0.2568212634	51.877895214	0.0945614237
138.1333333333	0.0044374118	2.1914596707	0.1976898798	39.9333557113	0.0891134879
138.6333333333	0.0045266147	2.2249790912	0.1750749777	35.3651455018	0.0930250352
139.1333333333	0.0044691868	2.193006993	0.2096741117	42.3541705679	0.0928840893
139.6333333333	0.0044210602	2.1768403408	0.218069478	44.0500345507	0.0918860594
140.1333333333	0.0046846951	2.2189026944	0.2226028035	44.9657663008	0.1010082984
140.6333333333	0.0049152386	2.2176528186	0.2607860537	52.678782846	0.101665546
141.1333333333	0.0054782831	2.2158173211	0.3039588992	61.3996976323	0.1066607369
141.6333333333	0.005634537	2.2407020476	0.3041908295	61.4465475627	0.1073730086
142.1333333333	0.0061581938	2.2886684365	0.2972829345	60.0511527734	0.1106283208
142.6333333333	0.0065968451	2.2758523923	0.2901187881	58.6039951959	0.1139610998
143.1333333333	0.0059209385	2.2729444835	0.2811869018	56.799754166	0.1025876423
143.6333333333	0.0058866321	2.2390695067	0.2835214572	57.2713343535	0.1000744304
144.1333333333	0.00670437	2.2633571729	0.2884887397	58.2747254112	0.1108404242
144.6333333333	0.0074848034	2.2407951841	0.2891594877	58.4102165147	0.1138857978
145.1333333333	0.0074637614	2.2951689472	0.2872267983	58.0198132565	0.1185278259
145.6333333333	0.0073685298	2.2972708188	0.2777035082	56.0961086491	0.1054763319
146.1333333333	0.0065216657	2.2825484765	0.2822022265	57.0048497429	0.1062325267
146.6333333333	0.0063915589	2.3023031306	0.2830764359	57.1814400445	0.1043816592
147.1333333333	0.0067428858	2.2807354555	0.296806301	59.9548728078	0.1079102125
147.6333333333	0.0068616697	2.3152831226	0.2870654851	57.9872279819	0.1092725156
148.1333333333	0.0064268674	2.2806044642	0.2850133307	57.5726928017	0.1032006022
148.6333333333	0.0062001644	2.3342087077	0.2635451724	53.2361248178	0.1026711613
149.1333333333	0.0064229086	2.3028947	0.2698342278	54.5065140254	0.1050588404
149.6333333333	0.0065474047	2.3319432861	0.2600435074	52.5287884986	0.0981989324
150.1333333333	0.0062156475	2.3299944352	0.2393369698	48.3460679025	0.0986328164
150.6333333333	0.0058850687	2.3214979196	0.2370050848	47.8750271208	0.0953894606
151.1333333333	0.0064062929	2.3018920813	0.2526807357	51.0415086215	0.0973644977
151.6333333333	0.0058481471	2.3049289891	0.2267348902	45.8004478225	0.0961550823
152.1333333333	0.0065576119	2.3201553614	0.2816024845	56.8837018646	0.1078826485
152.6333333333	0.0064625508	2.3382598996	0.2712187516	54.7861878283	0.1037791869
153.1333333333	0.0068244348	2.3050468335	0.2676021918	54.0556427397	0.1080920761
153.6333333333	0.0066434913	2.3278182838	0.2757592346	55.7033653962	0.1090933612
154.1333333333	0.0071329611	2.344391341	0.2963593303	59.864584716	0.1117857071
154.6333333333	0.0068061165	2.3011777902	0.3477038953	70.2361868443	0.1186886751
155.1333333333	0.0075841069	2.3324494068	0.2742128084	55.3909872917	0.1196472037
155.6333333333	0.0072290465	2.3154371775	0.2799145482	56.5427387275	0.114942889
156.1333333333	0.0072856951	2.3447027704	0.2858279351	57.7372428974	0.1217756518
156.6333333333	0.0072656158	2.3032159265	0.2823629424	57.0373143617	0.1183223092
157.1333333333	0.006894743	2.3188486796	0.277583149	56.0717961042	0.1057440367
157.6333333333	0.0066206715	2.2975671495	0.2688226309	54.3021714474	0.1046219647
158.1333333333	0.0066839105	2.2538656171	0.2610952379	52.7412380637	0.1035535567
158.6333333333	0.0063318325	2.2574757827	0.2612625726	52.775039656	0.1008149863
159.1333333333	0.006342491	2.2823863636	0.2415113669	48.7852961191	0.1005373231
159.6333333333	0.0064526679	2.2538962879	0.2563077457	51.7741646401	0.1032190799
160.1333333333	0.0059384724	2.2167445814	0.2367315782	47.8197787996	0.095236513
160.6333333333	0.0063199315	2.2752578776	0.2665306086	53.839182929	0.0975396661
161.1333333333	0.0063007061	2.2215957147	0.2574739491	52.0097377233	0.0997701861
161.6333333333	0.0055462879	2.1877574208	0.2614561599	52.8141443087	0.093082552
162.1333333333	0.0055323278	2.2292400959	0.2544826625	51.4054978236	0.0945318835
162.6333333333	0.0059010177	2.2526584432	0.2594019141	52.3991866457	0.0947045638
163.1333333333	0.0064309013	2.2066903915	0.2628102367	53.08766782	0.107043036
163.6333333333	0.0059707475	2.1795127511	0.2603767844	52.5961104451	0.0982822036
164.1333333333	0.0059527458	2.1673770958	0.2602186359	52.5641644471	0.1017524537
164.6333333333	0.007182531	2.1480530595	0.2703304321	54.606747287	0.1124293512
165.1333333333	0.0080886489	2.138869005	0.357462288	72.2073821694	0.1217660861
165.6333333333	0.0066792692	2.0931632507	0.2684292084	54.222700097	0.113706295
166.1333333333	0.0066643826	2.1246968184	0.2555876888	51.6287131407	0.1147648846
166.6333333333	0.007166509	2.1038923869	0.2829794006	57.1618389267	0.1196069387
167.1333333333	0.0077347064	2.0729527105	0.3608192295	72.8854843595	0.1206030726
167.6333333333	0.0061310282	2.1087552286	0.2724309975	55.0310615008	0.0991789676
168.1333333333	0.0063779414	2.0591630592	0.2818068937	56.9249925227	0.1030827068
168.6333333333	0.0065647547	2.1268053148	0.2878737622	58.1504999578	0.1008306031
169.1333333333	0.0067152706	2.1279422383	0.2741430948	55.3769051552	0.1045898728
169.6333333333	0.006998158	2.0955690704	0.2725125237	55.0475297972	0.1031470683
170.1333333333	0.0092733422	2.0787537862	0.3697620652	74.6919371726	0.1288817276
170.6333333333	0.0076129103	2.0684498131	0.3382424027	68.3249653478	0.1081356379
171.1333333333	0.0069549099	2.0449891853	0.337870443	68.2498294797	0.1037262487
171.6333333333	0.0069821886	2.0304480209	0.3489854571	70.4950623278	0.1044383998
172.1333333333	0.0068300294	2.056366527	0.3411750843	68.9173670368	0.113952798
172.6333333333	0.0062046967	2.0231481481	0.263309674	53.1885541459	0.1035602532
173.1333333333	0.0068005754	1.9936259597	0.3427942727	69.2444430908	0.1068531021
173.6333333333	0.0067138109	1.9959566787	0.3383952601	68.3558425368	0.106439474
174.1333333333	0.0073918182	1.9976781309	0.3393102837	68.5406773149	0.1093189935
174.6333333333	0.0074247539	1.9721779452	0.3482656414	70.3496595622	0.1146734114
175.1333333333	0.0077716655	1.9698477752	0.3520120268	71.106429408	0.1190633328
175.6333333333	0.0067313778	2.0271770894	0.275577811	55.6667178146	0.1065520795
176.1333333333	0.0063651576	2.0362266338	0.269064416	54.3510120236	0.1052857027
176.6333333333	0.0060851296	1.9907286687	0.2547069322	51.4508003084	0.0980869037
177.1333333333	0.0063256311	1.9642493824	0.2811025645	56.7827180265	0.1062467734
177.6333333333	0.006718484	2.0096223939	0.2833177729	57.2301901324	0.0996336644
178.1333333333	0.0062135301	2.0005831754	0.2790403395	56.3661485803	0.0940265873
178.6333333333	0.0062716001	1.956824109	0.2859156027	57.7549517439	0.0958374389
179.1333333333	0.0062870529	1.9652453271	0.2794748697	56.4539236735	0.1026283677
179.6333333333	0.0066255688	1.9774491141	0.3371817637	68.1107162735	0.106874029
180.1333333333	0.0062225099	1.9372341986	0.2679273865	54.1213320754	0.0983007321
180.6333333333	0.0063417651	1.9350021959	0.2714454091	54.8319726283	0.1033652482
181.1333333333	0.0067598717	1.9533382245	0.3212080223	64.8840204992	0.1021223859
181.6333333333	0.0066837005	1.9703420937	0.3206387234	64.7690221327	0.0975899058
182.1333333333	0.0063578393	1.9257940042	0.2755119588	55.6534156681	0.0949904306
182.6333333333	0.0065293713	1.9605692262	0.2599035461	52.500516303	0.0984147874
183.1333333333	0.0064382714	1.9463364293	0.2498557648	50.4708644933	0.0968478929
183.6333333333	0.0083013031	1.9403690037	0.3225807418	65.1613098346	0.1166744685
184.1333333333	0.0081084453	1.9297985782	0.2948496025	59.5596197057	0.1080439179
184.6333333333	0.0080448652	1.9113432836	0.2868436757	57.9424224828	0.1060494228
185.1333333333	0.0068735799	1.9153628371	0.2836195344	57.291145941	0.0986443626
185.6333333333	0.0078182618	1.9121370067	0.2785294939	56.2629577682	0.1088178603
186.1333333333	0.0079886275	1.8981384959	0.2861292366	57.7981057869	0.1050523269
186.6333333333	0.0083030141	1.8849070632	0.2805974104	56.680676896	0.1038714427
187.1333333333	0.0064119484	1.8584359697	0.2422302918	48.9305189459	0.0960288108
187.6333333333	0.0073983147	1.8712856503	0.2717453037	54.8925513515	0.099733583
188.1333333333	0.0077799261	1.9103325416	0.33841425	68.3596784931	0.1122718608
188.6333333333	0.006815498	1.911546453	0.2633044221	53.1874932558	0.1057879447
189.1333333333	0.0067852738	1.9005770084	0.2854695311	57.6648452782	0.1051474497
189.6333333333	0.0068882788	1.9093994393	0.2485759723	50.212346395	0.0942025329
190.1333333333	0.0063193828	1.9108355477	0.2848767196	57.5450973506	0.103032792
190.6333333333	0.0059074502	1.8689788054	0.2427198827	49.0294163056	0.0889526871
191.1333333333	0.0073881472	1.8958117508	0.2844610961	57.4611414164	0.103713137
191.6333333333	0.0070455925	1.9413603215	0.2628000587	53.0856118586	0.1097315303
192.1333333333	0.0067290476	1.903201787	0.2772154205	55.9975149475	0.1078286423
192.6333333333	0.0067194051	1.956476375	0.2649156938	53.5129701449	0.0959937241
193.1333333333	0.0063704653	1.9410099806	0.2618011165	52.8838255339	0.0947562865
193.6333333333	0.0062284363	1.9579894974	0.2308609759	46.6339171403	0.0945450926
194.1333333333	0.0070280229	1.9108128262	0.2984370733	60.2842888096	0.099380412
194.6333333333	0.006877337	1.9449789537	0.2548723877	51.4842223247	0.1012918229
195.1333333333	0.0068705376	1.9506357517	0.250415574	50.5839459571	0.0989351548
195.6333333333	0.0075185715	1.9514621646	0.3260350086	65.859071734	0.1047009537
196.1333333333	0.0063973996	1.9322497342	0.245897778	49.6713511651	0.0949233847
196.6333333333	0.0070469696	1.9296649992	0.3253113565	65.7128940034	0.1069547177
197.1333333333	0.0068767539	1.9611591564	0.2593402848	52.3867375271	0.0965638679
197.6333333333	0.0058133322	1.9398748665	0.2307033455	46.6020757891	0.0859950408
198.1333333333	0.0058833387	1.9421753098	0.2307648338	46.6144964356	0.0846472399
198.6333333333	0.0052503929	1.8820259419	0.2157031776	43.5720418852	0.0849130056
199.1333333333	0.0054702092	1.9461526694	0.2175443855	43.9439658686	0.0843026449
199.6333333333	0.0055925634	1.9231596742	0.2238817163	45.2241066895	0.0816594977
200.1333333333	0.0052555523	1.9784880148	0.2115760879	42.7383697601	0.0795808951
200.6333333333	0.0054090751	1.9771991989	0.2198989556	44.41958904	0.0812966844
201.1333333333	0.0059038526	1.9787985866	0.2353252744	47.5357054363	0.0797497236
201.6333333333	0.0065790752	1.9688271605	0.2523029773	50.9652014115	0.0817155361
202.1333333333	0.0071980361	2.0104776579	0.2623354724	52.9917654155	0.0867640898
202.6333333333	0.0068558673	1.976908867	0.2677983356	54.095263783	0.0849868656
203.1333333333	0.0066484679	1.9794383919	0.2652977725	53.5901500384	0.080496684
203.6333333333	0.0063386227	1.9855027761	0.235554097	47.5819275925	0.0822847308
204.1333333333	0.0069589562	1.9820294345	0.2721634532	54.9770175434	0.0851184421
204.6333333333	0.0071279508	1.9602792863	0.284319773	57.4325941458	0.0918539804
205.1333333333	0.0058024873	1.9956869994	0.238482571	48.1734793351	0.0804831784
205.6333333333	0.00564512	1.966012668	0.225437338	45.5383422799	0.0791198487
206.1333333333	0.0067687777	2.0214460784	0.2705136782	54.6437630054	0.0812157769
206.6333333333	0.0072714292	2.0129569644	0.2678305943	54.1017800527	0.0873823332
207.1333333333	0.0066775122	2.0012264296	0.2446818545	49.4257346099	0.0851928489
207.6333333333	0.0054691837	2.040208717	0.2079745842	42.0108660126	0.083061481
208.1333333333	0.0075802032	2.0276200706	0.3088232911	62.3823047979	0.0941181738
208.6333333333	0.0070709093	2.0577395577	0.2500254471	50.50514031	0.0854907361
209.1333333333	0.0068495028	2.0279741777	0.2533760943	51.1819710579	0.0832821533
209.6333333333	0.0067531026	2.0469829572	0.2500227601	50.5045975378	0.0833887966
210.1333333333	0.0071824548	2.0606340412	0.2557302569	51.657511903	0.0856795394
210.6333333333	0.0071898006	2.0416924027	0.257934241	52.102716689	0.0826012178
211.1333333333	0.0064429606	2.0743941966	0.2299317905	46.446221681	0.0802503544
211.6333333333	0.008043112	2.0947238507	0.3009038263	60.7825729222	0.0857115096
212.1333333333	0.0074633653	2.1327351485	0.3034195108	61.2907411845	0.0929621269
212.6333333333	0.0072235948	2.0760717069	0.265196407	53.5696742077	0.0872150379
213.1333333333	0.0074386981	2.0981671326	0.2999701711	60.593974556	0.0866176322
213.6333333333	0.0065752035	2.1489792738	0.2238032325	45.2082529716	0.0844549504
214.1333333333	0.0070179978	2.1681457263	0.2976405149	60.1233840184	0.0902802596
214.6333333333	0.0062632608	2.1644006876	0.2201960381	44.4795996977	0.0809518341
215.1333333333	0.0071120906	2.1701863354	0.2856823959	57.7078439632	0.0903190197
